fecha,ruta,total_abordo,pasajeros_abordo,personal_abordo,total_fallecidos,pasajeros_fallecidos,personal_fallecido,anio,decada
1981-01-20,"Spokane, Washington",9,7,2,7,5,2,1981,1980
1981-02-07,"Near Leningrad, Russia",52,46,6,52,46,6,1981,1980
1981-02-11,"White Plains, New York",8,6,2,8,6,2,1981,1980
1981-02-22,"Avalon, California",8,7,1,2,2,0,1981,1980
1981-02-24,"Belem, Brazil",14,12,2,11,9,2,1981,1980
1981-02-26,Off Tabones Island  Philippines,24,15,9,23,15,8,1981,1980
1981-03-10,"Moroni, Comoro Islands",18,14,4,18,14,4,1981,1980
1981-03-15,"Shemya AFB, Alaska",24,,,6,,,1981,1980
1981-03-26,"Redzikowo, Poland",52,47,5,1,1,0,1981,1980
1981-04-06,"Laguna Soliz, Bolivia",7,4,3,7,4,3,1981,1980
1981-04-07,"Cincinnati, Ohio",2,0,2,1,0,1,1981,1980
1981-04-17,"Loveland, Colorado",19,15,4,15,12,3,1981,1980
1981-04-28,"Pekanbaru, Indonesia",17,13,4,15,11,4,1981,1980
1981-04-28,"Batagay, Russia",12,10,2,12,10,2,1981,1980
1981-05-06,"Near Fredrick, Maryland",21,3,18,21,3,18,1981,1980
1981-05-07,"Rio de la Plata, Argentina",31,26,5,31,26,5,1981,1980
1981-05-16,"Near Menongue, Angola",4,0,4,4,0,4,1981,1980
1981-05-21,"Pinarete Mountain, Mexico",24,21,3,24,21,3,1981,1980
1981-05-22,"Near Zumba, Ecuador",18,15,3,18,15,3,1981,1980
1981-05-29,"Cairo, Egypt",17,11,6,17,11,6,1981,1980
1981-06-14,"Ust-Barguzin, Russia",48,44,4,48,44,4,1981,1980
1981-06-26,"Nailstone, England",3,0,3,3,0,3,1981,1980
1981-07-18,"Near Yerevan, Armenia",4,1,3,4,1,3,1981,1980
1981-07-20,"Mogadishu, Somalia",50,44,6,50,44,6,1981,1980
1981-07-24,Madagascar,19,17,2,19,17,2,1981,1980
1981-07-25,"Caruru, Colombia",9,5,4,5,5,0,1981,1980
1981-07-27,"Chihuahua, Mexico",66,60,6,32,30,2,1981,1980
1981-08-22,"Near Sanyi, Miao-li, Taiwan",110,104,6,110,104,6,1981,1980
1981-08-24,"Near Zavitinsk, Russia",32,27,5,31,26,5,1981,1980
1981-08-27,"Mt. Elena, Colombia",50,44,6,50,44,6,1981,1980
1981-08-29,"Zeya, Russia",34,29,5,3,1,2,1981,1980
1981-09-02,"Paipa, Colombia",22,19,3,21,18,3,1981,1980
1981-09-18,"Zeleznogorsk, Russian",40,29,11,40,29,11,1981,1980
1981-09-21,"Nellis AFB, Nevada",70,61,9,7,7,0,1981,1980
1981-09-22,"Near Babaeski, Turkey",0,0,0,0,0,0,1981,1980
1981-09-29,"Tehran, Iran",80,75,5,60,75,5,1981,1980
1981-10-01,"Casper, Wyoming",3,1,2,3,1,2,1981,1980
1981-10-06,"Moerdijk, Netherlands",17,13,4,17,13,4,1981,1980
1981-10-15,"Kufstein, Austria",9,,,9,,,1981,1980
1981-10-26,"St. Thomas, U.S. Virgin Islands",5,2,3,5,2,3,1981,1980
1981-10-31,"Bafoussam, Cameroon",24,22,2,1,1,0,1981,1980
1981-11-08,"Sierra de Guerro, Mexico",18,12,6,18,12,6,1981,1980
1981-11-16,"Norilsk, Russia",167,160,7,99,95,4,1981,1980
1981-11-19,"Biratnagar, Nepal",10,9,1,10,9,1,1981,1980
1981-11-30,"Castries, Saint Lucia Island",3,0,3,3,0,3,1981,1980
1981-12-01,"Mt. San Pietro, near Ajaccio, Corsica, France",180,173,7,180,173,7,1981,1980
1981-12-05,"Honolulu, Hawaii",12,11,1,11,10,1,1981,1980
1981-12-16,"Kuala Belait, Brunei",12,,,12,,,1981,1980
1981-12-18,"Near Covenas, Colombia",13,11,2,13,11,2,1981,1980
1982-01-07,"Near Gelendzhik, USSR",18,16,2,18,16,2,1982,1980
1982-01-13,"Washington, D.C.",79,74,5,74,70,4,1982,1980
1982-01-14,"Near Addis Ababa, Ethiopia",73,67,6,73,67,6,1982,1980
1982-01-23,"Logan Airport,  Boston, Massachusetts",212,200,12,2,2,0,1982,1980
1982-01-25,"Constanta, Romania",7,0,7,7,0,7,1982,1980
1982-02-03,"Djibouti, Djbouti",35,30,5,35,30,5,1982,1980
1982-02-06,"Island of Cheju, South Korea",53,47,6,53,47,6,1982,1980
1982-02-07,"Near Srinagar, India",23,18,5,23,18,5,1982,1980
1982-02-09,"Mt. Ipao, Philippines",32,29,3,3,1,2,1982,1980
1982-02-09,"Tokyo, Japan",174,166,8,24,24,0,1982,1980
1982-02-19,"Cerro el Tablazo, Colombia",4,0,4,4,0,4,1982,1980
1982-02-21,"Providence, Rhode Island",12,10,2,1,1,0,1982,1980
1982-03-11,"Mehamn, Norway",15,13,2,15,13,2,1982,1980
1982-03-19,"Near Woodstock, Illinois",27,23,4,27,23,4,1982,1980
1982-03-19,"Leesburg, Florida",3,2,1,3,2,1,1982,1980
1982-03-20,"Branti Airport, Indonesia",27,23,4,27,23,4,1982,1980
1982-03-26,"Queate, Colombia",21,15,6,21,15,6,1982,1980
1982-04-11,"Near Tanana, Alaska",3,2,1,3,2,1,1982,1980
1982-04-13,"Near Erzurum, Turkey",27,19,8,27,19,8,1982,1980
1982-04-26,"Near Yangshuo, Guangxi, China",112,104,8,112,104,8,1982,1980
1982-04-30,Gulf of Thailand,13,,,13,,,1982,1980
1982-05-09,"Off Aden, Yemen",49,45,4,47,45,2,1982,1980
1982-05-12,"Judsonia, Arkansas",7,0,7,7,0,7,1982,1980
1982-05-19,South Atlantic Ocean,30,,,21,,,1982,1980
1982-05-25,"Brazilia, Brazil",118,112,6,2,2,0,1982,1980
1982-05-28,"Off Natuma Island, Indonesia",10,,,10,,,1982,1980
1982-06-01,"Near Songnam-si, South Korea",53,49,4,53,49,4,1982,1980
1982-06-08,"Near Pacatuba, Brazil",137,128,9,137,128,9,1982,1980
1982-06-12,"Tabatinga, Brazil",44,40,4,44,40,4,1982,1980
1982-06-22,"Bombay, India",111,99,12,17,15,2,1982,1980
1982-06-24,"Mount Galunggung, Indonesia",257,247,10,0,0,0,1982,1980
1982-06-28,"Southern Belarus, USSR",132,124,8,132,124,8,1982,1980
1982-07-03,"Oganda, Gabon",12,,,12,,,1982,1980
1982-07-06,"Near Moscow, Russia",90,80,10,90,80,10,1982,1980
1982-07-09,"Kenner, Louisiana",145,138,7,145,138,7,1982,1980
1982-07-11,"Jolo, Philippines",30,25,5,4,3,1,1982,1980
1982-07-23,"Castaic, California",1,0,1,0,0,0,1982,1980
1982-08-11,Pacific Ocean,285,270,25,1,1,0,1982,1980
1982-08-12,"Mindat, Myanmar",8,5,3,8,5,3,1982,1980
1982-08-14,"Near Managua, Nicaragua",20,18,2,20,18,2,1982,1980
1982-08-14,"Sukhumi, Georgia, USSR",11,9,2,11,9,2,1982,1980
1982-09-01,"Near Valladolid, Ecuador",44,41,3,44,41,3,1982,1980
1982-09-04,"Rio Branco, Brazil",10,8,2,10,8,2,1982,1980
1982-09-11,"Near Mannheim, West Germany",46,42,4,46,42,4,1982,1980
1982-09-13,"Near Malaga, Spain",394,381,13,50,47,3,1982,1980
1982-09-29,"Luxembourg, Luxembourg",77,66,11,7,,,1982,1980
1982-11-17,Off Taiwan,15,,,15,,,1982,1980
1982-11-29,"Lubango, Angola",15,9,6,15,9,6,1982,1980
1982-11-29,"Quetame, Colombia",22,20,2,22,20,2,1982,1980
1982-12-07,"Near Pueblo, Colorado",2,0,2,2,0,2,1982,1980
1982-12-09,"La Serena, Chile",46,42,4,46,42,4,1982,1980
1982-12-09,"Near San Andres de Bocay, Nicaragua",88,84,4,84,84,0,1982,1980
1982-12-23,"Rostov-on-Don, Russia",16,0,16,16,0,16,1982,1980
1982-12-24,"Guangzhou, China",69,58,11,25,25,0,1982,1980
1983-01-09,"Brainerd, Minnesota",33,30,3,1,1,0,1983,1980
1983-01-11,"Detroit, Michigan",3,0,3,3,0,3,1983,1980
1983-01-16,"Ankara, Turkey",67,60,7,47,47,0,1983,1980
1983-02-13,"Fayetteville, North Carolina",6,0,6,6,0,6,1983,1980
1983-03-09,"Off Macae, Brazil",11,,,11,,,1983,1980
1983-03-10,"Near Shach Goan, Afghanistan",19,17,2,19,17,2,1983,1980
1983-03-11,Barquisimeto Venezuela,50,45,5,23,22,1,1983,1980
1983-03-30,"Newark, New Jersey",2,0,2,2,0,2,1983,1980
1983-04-07,"Selawik, Alaska",3,2,1,2,1,1,1983,1980
1983-04-16,"Near Khartoum, Sudan",9,6,3,8,5,3,1983,1980
1983-04-19,"Leninakan, Russia",21,17,4,21,17,4,1983,1980
1983-04-19,"Near Toba, Japan",14,,,14,,,1983,1980
1983-04-26,"Iwakuni AB, Japan",14,0,14,11,0,11,1983,1980
1983-04-29,"Guayaquil, Ecuador",100,94,6,8,7,1,1983,1980
1983-04-30,"Jacksonville, Florida",15,9,6,15,98,6,1983,1980
1983-05-05,"Near Ban Ta Khli, Thailand",30,24,6,30,24,6,1983,1980
1983-05-05,"En route Miami, FL - Nassau, Bahamas",172,162,10,0,0,0,1983,1980
1983-05-06,"Klyuchi, Russia",37,31,6,33,37,6,1983,1980
1983-06-02,"Tanjung Karang, Indonesia",61,57,4,3,1,2,1983,1980
1983-06-02,"Cincinnati International Airport, Covington/Hebron, Kentucky",46,41,5,23,23,0,1983,1980
1983-06-06,"Off Quemoy, Taiwan",47,39,8,47,39,8,1983,1980
1983-06-08,"Near Cold Bay, Alaska",15,10,5,0,0,0,1983,1980
1983-06-16,"Kauai, Hawaii",14,0,14,14,0,14,1983,1980
1983-06-21,"Niela, Mali",7,5,2,7,5,2,1983,1980
1983-06-28,"Las Vegas, Nevada",6,1,5,6,1,5,1983,1980
1983-07-01,"Labe, Guinea",23,,,23,,,1983,1980
1983-07-11,"Near Cuenca, Azuay, Ecuador",119,111,8,119,111,8,1983,1980
1983-07-16,"Off Scilly Islands, UK",26,23,3,20,19,1,1983,1980
1983-07-23,"Gimli, Manitoba, Canada",69,61,8,0,0,0,1983,1980
1983-08-17,"Grand Canyon, Arizona",10,9,1,10,9,1,1983,1980
1983-08-30,"Near Alma-Ata, Kazakastan, USSR",90,84,6,90,84,6,1983,1980
1983-09-01,"Near Sakhalin Island, Russia",269,246,23,269,246,23,1983,1980
1983-09-02,"Near Smithers, British Columbia, Canada",9,,,9,,,1983,1980
1983-09-14,"Guilin, China",106,100,6,11,11,0,1983,1980
1983-09-23,"Near Mina Jebel Ali, UAE",112,107,5,112,107,5,1983,1980
1983-09-28,"Off Lanyu Island, Taiwan",10,9,1,10,9,1,1983,1980
1983-10-07,"Aracatuba, Brazil",15,13,2,7,5,2,1983,1980
1983-10-08,"Near Lonkin, Myanmar",14,11,3,9,6,3,1983,1980
1983-10-11,"Pinckneyville, Illinois",10,7,3,10,7,3,1983,1980
1983-10-28,"Middletown, Pennsylvania",30,27,3,1,1,0,1983,1980
1983-11-08,"Lubango, Huila, Angola",130,126,4,130,126,4,1983,1980
1983-11-23,"Landsdowne House, Canada",7,5,2,4,4,0,1983,1980
1983-11-27,"Madrid-Barajas, Spain",192,169,23,181,158,23,1983,1980
1983-11-28,"Near Enugu, Nigeria",72,66,6,53,51,2,1983,1980
1983-12-07,"Near Madrid, Spain",135,120,15,93,87,6,1983,1980
1983-12-14,"Near Medellin, Colombia",3,0,3,3,0,3,1983,1980
1983-12-17,"Paulatuk, Northwest Territory, Canada",12,10,2,2,1,1,1983,1980
1983-12-24,"Leshukonskoye, Russia",49,44,5,44,39,5,1983,1980
1984-01-02,"Amman, Jordan",13,,,13,,,1984,1980
1984-01-03,"Novoagansk, Russia",76,71,5,38,38,0,1984,1980
1984-01-09,"Saint Louis, Missouri",2,0,2,1,0,1,1984,1980
1984-01-10,"Sofia, Bulgaria",50,45,5,50,45,5,1984,1980
1984-01-13,"Cochabamba, Bolivia",3,0,3,1,0,1,1984,1980
1984-01-28,"Izhevsk, Russia",51,47,4,4,3,1,1984,1980
1984-01-30,"Terre Haute, Indiana",3,1,2,3,1,2,1984,1980
1984-02-16,"Near Debre Zelt, Ethiopia",38,33,5,26,,,1984,1980
1984-02-19,"Near San Gerardo, El Salvador",28,,,28,,,1984,1980
1984-02-28,"JFK Airport, New York, New York",177,163,14,0,0,0,1984,1980
1984-03-13,"Barranquilla, Colombia",6,2,4,4,1,3,1984,1980
1984-03-16,"San Borja, Bolivia",23,20,3,23,20,3,1984,1980
1984-03-24,"Near Rurrenabaque, Bolivia",5,2,3,5,2,3,1984,1980
1984-03-24,"Near Hunghae, South Korea",29,,,29,,,1984,1980
1984-03-31,Off  Bimini,6,5,1,6,5,1,1984,1980
1984-04-18,"Imperatriz, Brazil",35,31,4,19,17,2,1984,1980
1984-05-08,"Elbet Beni Salama, Egypt",2,0,2,2,0,2,1984,1980
1984-05-30,"Chalkhill, Pennsylvania",4,1,3,4,1,3,1984,1980
1984-06-04,"Windsor Locks, Connecticut",3,1,2,3,1,2,1984,1980
1984-06-19,"Island Beach, New Jersey",3,1,2,3,1,2,1984,1980
1984-06-28,"Near Sao Pedro d' Aldeia, Brazil",18,16,2,18,16,2,1984,1980
1984-07-11,"Off Buenavista, Philippines",30,,,30,,,1984,1980
1984-07-12,"Sigonella AFB, Italy",9,1,8,9,1,8,1984,1980
1984-07-21,"Tau Island, American Samoa",14,11,3,1,1,0,1984,1980
1984-08-02,"Vieques, Puerto Rico",9,8,1,9,8,1,1984,1980
1984-08-04,"Nawabshah, Pakistan",24,15,9,24,15,9,1984,1980
1984-08-05,"Dacca, Bangladesh",49,45,4,49,45,4,1984,1980
1984-08-11,"Near Memphis, Tennessee",3,1,2,3,1,2,1984,1980
1984-08-15,"Near Wamena, Indonesia",3,1,2,2,1,1,1984,1980
1984-08-24,"San Luis Obispo, California",17,13,4,17,13,4,1984,1980
1984-08-30,"Douala, Cameroon",116,109,7,2,2,0,1984,1980
1984-09-06,"Mt. Musaka, Papua, New Guinea",11,9,2,9,7,2,1984,1980
1984-09-07,"Near Naples, Florida",6,5,1,1,1,0,1984,1980
1984-09-11,"Near the Kwango River, Zaire",30,25,5,30,25,5,1984,1980
1984-09-16,"Opole, Poland",25,22,3,11,11,0,1984,1980
1984-09-18,"Quito, Ecuador",4,0,4,4,0,4,1984,1980
1984-09-21,"Near Sarakchar, Afghanistan",50,45,5,50,45,5,1984,1980
1984-10-09,"Fort Franklin, Canada",7,6,1,7,6,1,1984,1980
1984-10-11,"Near Omsk, Russia",179,170,9,174,169,5,1984,1980
1984-10-11,"Goose Bay, Newfoundland, Canada",4,2,2,4,2,2,1984,1980
1984-10-27,"Near Kabul, Afghanistan",11,7,4,11,7,4,1984,1980
1984-10-31,"Off Davao, Philippines",4,0,4,4,0,4,1984,1980
1984-11-20,"Loja, Peru",14,12,2,14,12,2,1984,1980
1984-12-04,"Near Kostroma, USSR",17,15,2,17,15,2,1984,1980
1984-12-06,"Jacksonville, Florida",13,11,2,13,11,2,1984,1980
1984-12-19,"Near Jaen, Peru",21,18,3,21,18,3,1984,1980
1984-12-22,"Near Bhojpur, Nepal",23,20,3,15,12,3,1984,1980
1984-12-23,"Near Kranoyarsk, Russia",111,104,7,110,103,7,1984,1980
1985-01-01,"Near La Paz, Bolivia",29,19,10,29,19,10,1985,1980
1985-01-09,"Kansas City, Kansas",3,0,3,3,0,3,1985,1980
1985-01-18,"Jinan, China",41,34,7,38,31,7,1985,1980
1985-01-19,"Havana, Cuba",38,33,5,38,33,5,1985,1980
1985-01-20,"Carson, New Mexico",3,2,1,3,2,1,1985,1980
1985-01-21,"Reno, Nevada",71,65,6,70,64,6,1985,1980
1985-01-22,"Off Puerto Castilla, Honduras",21,16,5,21,16,5,1985,1980
1985-01-23,"Cerro el Plateado, Colombia",23,21,2,23,21,2,1985,1980
1985-01-23,"Near Buga, Colombia",17,15,2,17,15,2,1985,1980
1985-02-01,"Minsk, Belarus, USSR",80,74,6,58,55,3,1985,1980
1985-02-04,"Soldotna, Alaska",9,8,1,9,8,1,1985,1980
1985-02-19,"300 nm NW of San Francisco, California",274,251,23,0,0,0,1985,1980
1985-02-19,"Near Durango, Vizcaya, Spain",148,141,7,148,141,7,1985,1980
1985-02-22,"Timbuktu, Mali",51,49,2,50,48,2,1985,1980
1985-02-25,"Near Valdez, Alaska",3,0,3,3,0,3,1985,1980
1985-03-12,"Fort Hood, Texas",6,0,6,6,0,6,1985,1980
1985-03-28,"Near Florencia, Colombia",46,40,6,46,40,6,1985,1980
1985-04-11,"Salta, Argentina",7,5,2,7,5,2,1985,1980
1985-04-15,"Near Phuket, Thailand",11,4,7,11,4,7,1985,1980
1985-04-16,"Las Cruces, New Mexico",89,81,8,0,0,0,1985,1980
1985-04-20,"Santa Rosa, Bolivia",4,1,3,4,1,3,1985,1980
1985-04-20,"Kulusuk, Greenland",5,0,5,2,0,2,1985,1980
1985-05-03,"Near L'vov, Ukraine, USSR",76,73,3,76,73,3,1985,1980
1985-05-06,"Off Tanegashima, Japan",17,15,2,17,15,2,1985,1980
1985-05-28,"Cabimas, Venezuela",13,8,5,2,0,2,1985,1980
1985-05-31,"Nashville, Tennessee",2,0,2,2,0,2,1985,1980
1985-06-14,"Athens, Greece",153,145,8,1,1,0,1985,1980
1985-06-23,"Juara, Brazil",17,15,2,17,15,2,1985,1980
1985-06-23,"Atlantic Ocean, 110 miles West of Ireland",329,307,22,329,307,22,1985,1980
1985-07-10,"Near Uchuduk, Uzbekistan, USSR",200,191,9,200,191,9,1985,1980
1985-07-24,"Leticia, Colombia",80,76,4,80,76,4,1985,1980
1985-08-02,"Ft. Worth-Dallas, Texas",163,152,11,134,126,8,1985,1980
1985-08-12,"Mt. Osutaka, near Ueno Village, Japan",524,509,15,520,505,15,1985,1980
1985-08-12,"Mulia, Indonesia",19,16,3,8,8,0,1985,1980
1985-08-15,"Aden, Yemen",73,65,8,3,1,2,1985,1980
1985-08-22,"Manchester, England",137,131,6,55,53,2,1985,1980
1985-08-25,"Auburn, Maine",8,6,2,8,6,2,1985,1980
1985-08-27,"Beale AFB, California",7,0,7,7,0,7,1985,1980
1985-09-04,"Near Kandahar, Afghanistan",52,47,5,52,47,5,1985,1980
1985-09-06,"Milwaukee, Wisconsin",31,27,4,31,27,4,1985,1980
1985-09-22,Afghanistan,26,22,4,26,22,4,1985,1980
1985-09-25,"Near Kharkov, Ukraine",9,4,5,9,4,5,1985,1980
1985-09-29,"Jenkinsburg, Georgia",17,16,1,17,16,1,1985,1980
1985-10-09,"Vitória da Conquista, Brazil",2,0,2,2,0,2,1985,1980
1985-10-10,"Off South Head, Australia",2,0,2,2,0,2,1985,1980
1985-10-11,"Near Kutayissi, USSR",14,10,4,14,10,4,1985,1980
1985-10-11,"Near Beni, Bolivia",2,0,2,2,0,2,1985,1980
1985-10-11,"Homer City, Pennsylvania",1,0,1,1,0,1,1985,1980
1985-10-12,"Putao, Myanmar",4,2,2,4,2,2,1985,1980
1985-11-15,"Dothan, Alabama",4,0,4,4,0,4,1985,1980
1985-11-21,"Near Sibyak, Indonesia",11,0,11,11,0,11,1985,1980
1985-11-24,"Luqa, Malta",103,97,6,60,,,1985,1980
1985-11-25,"Near Luassingua, Angola",22,,,22,,,1985,1980
1985-12-12,"Gander, Newfoundland, Canada",256,248,8,256,248,8,1985,1980
1985-12-30,"Near Dhangadhi, Nepal",25,22,3,25,22,3,1985,1980
1985-12-31,"De Kalb, Texas",9,7,2,7,7,0,1985,1980
1986-01-18,"Near Peten, Guatemala",94,88,6,94,88,6,1986,1980
1986-01-21,"Ellendale, Minnesota",3,2,1,3,2,1,1986,1980
1986-01-28,"Sao Paulo, Brazil",72,67,5,1,1,0,1986,1980
1986-01-29,"Las Lomitas, Mexico",21,18,3,21,18,3,1986,1980
1986-02-05,"Kasongo, Zaire",14,10,4,2,2,0,1986,1980
1986-02-16,"Off Makung, Taiwan",13,6,7,13,6,7,1986,1980
1986-03-02,"Near Bugulma, Russia",38,34,4,38,34,4,1986,1980
1986-03-13,"Alpena, Michigan",9,7,2,3,2,1,1986,1980
1986-03-20,"Near Naha, Indonesia",16,14,2,2,0,2,1986,1980
1986-03-24,"Goose Bay, Newfoundland, Canada",5,4,1,4,3,1,1986,1980
1986-03-25,"Omsk, Soviet Union",9,3,6,9,3,6,1986,1980
1986-03-27,"Bangui, Central African Republic",0,0,0,0,0,0,1986,1980
1986-03-30,"Near Pemba, Mozambique",54,51,3,49,46,3,1986,1980
1986-03-31,"Maravatio, Mexico",167,159,8,167,159,8,1986,1980
1986-04-02,"Near Athens, Greece",121,114,7,4,4,0,1986,1980
1986-04-02,"Near Magdalena, New Mexico",11,0,11,11,0,11,1986,1980
1986-04-27,"Near Saravena, Colombia",13,11,2,13,11,2,1986,1980
1986-05-01,"San Salvador, El Salvador",37,33,4,37,33,4,1986,1980
1986-05-03,"Near Taipei, Taiwan",22,,,22,,,1986,1980
1986-05-03,"Colombo, Sri Lanka",150,128,22,22,22,0,1986,1980
1986-05-18,"Djibouti, Djibouti",19,14,5,19,14,5,1986,1980
1986-05-24,"Antananarivo, Madagascar",13,0,13,13,0,13,1986,1980
1986-06-10,"Near Cairo, Egypt",26,21,5,23,18,5,1986,1980
1986-06-12,"Port Ellen, Islay Island",16,14,2,1,0,1,1986,1980
1986-06-18,"Grand Canyon, Arizona",25,22,3,25,22,3,1986,1980
1986-07-02,"Near Syktyvar, Russia",92,86,6,54,52,2,1986,1980
1986-07-10,"Maputo, Mozambique",17,13,4,17,13,4,1986,1980
1986-08-04,"Off St. Vincent, Leeward Islands",13,11,2,13,11,2,1986,1980
1986-08-14,"Near Wampusirpi, Honduras",59,53,6,59,53,6,1986,1980
1986-08-16,"Malakal, Sudan",60,57,3,60,57,3,1986,1980
1986-08-28,"Texarkana, Arkansas",2,0,2,2,0,2,1986,1980
1986-08-31,"Cerritos, California",67,58,9,67,58,9,1986,1980
1986-09-05,"Karachi, Pakistan",384,364,20,16,14,1,1986,1980
1986-09-09,"Hopkinsville, Kentucky",4,0,4,3,0,3,1986,1980
1986-09-19,"Near Mantiqueira, Brazil",5,3,2,5,3,2,1986,1980
1986-10-03,"Manado, North Sulawesi, Indonesia",13,10,3,13,10,3,1986,1980
1986-10-04,"San Antonio, Texas",3,0,3,3,0,3,1986,1980
1986-10-14,"Ust-Maya, USSR",14,12,2,14,12,2,1986,1980
1986-10-15,"Chiraz, Iran",80,75,5,3,3,0,1986,1980
1986-10-19,"Near Komatipoot, South Africa",44,35,9,34,26,8,1986,1980
1986-10-20,"Kuybyshev, Russia",93,85,8,70,66,4,1986,1980
1986-10-22,"Manhattan, New York",2,1,1,2,1,1,1986,1980
1986-10-23,"Near Peshawar, Pakistan",54,49,5,13,9,4,1986,1980
1986-10-30,"Near Managua, Nicaragua",23,20,3,21,19,2,1986,1980
1986-11-02,"Near Zahedan, Iran",103,96,7,103,96,7,1986,1980
1986-11-06,"Off Sumburgh Head, Shetlands, Scotland",47,45,2,45,43,2,1986,1980
1986-11-25,"Near Sarowbi, Afghanistan",40,35,5,40,35,5,1986,1980
1986-12-12,"Berlin, East Germany",82,73,9,72,63,9,1986,1980
1986-12-15,"Near Lanzhou, China",44,37,7,6,6,0,1986,1980
1986-12-25,"Arar, Saudi Arabia",106,91,15,63,60,3,1986,1980
1986-12-27,"Near Nasaso, Fiji",14,12,2,11,9,2,1986,1980
1987-01-02,"Off Bata, Equatorial Guinea",22,19,3,22,19,3,1987,1980
1987-01-03,"Abidjan, Ivory Coast",51,39,12,50,38,12,1987,1980
1987-01-13,"Near Asmara, Ethiopia",54,49,5,54,49,5,1987,1980
1987-01-15,"Salt Lake City, Utah",10,8,2,10,8,2,1987,1980
1987-01-16,"Tashkent, Uzbekistan",9,5,4,9,5,4,1987,1980
1987-02-06,"Off Papua, New Guinea",17,15,2,14,12,2,1987,1980
1987-02-09,"Near Khost, Afghanistan",36,30,6,36,30,6,1987,1980
1987-03-04,"Detroit, Michigan",22,20,2,9,7,2,1987,1980
1987-03-06,"Near Almaty, Kazakhstan",9,4,5,9,4,5,1987,1980
1987-03-13,"Spokane, Washington",6,0,6,6,0,6,1987,1980
1987-03-21,"Mount San Gorgonio, California",2,0,2,2,0,2,1987,1980
1987-03-30,"Near Parachinar, Pakistan",40,36,4,40,36,4,1987,1980
1987-04-04,"Medan-Polonia, Indonesia",45,37,8,27,23,4,1987,1980
1987-04-13,"Kansas City, Kansas",4,1,3,4,1,3,1987,1980
1987-04-23,"Wilmington, North Carolina",2,0,2,2,0,2,1987,1980
1987-05-05,"Malakal, Sudan",14,12,2,14,12,2,1987,1980
1987-05-08,"Mayaguez, Puerto Rico",6,4,2,2,0,2,1987,1980
1987-05-09,"Warsaw, Poland",183,172,11,183,172,11,1987,1980
1987-05-11,"Pickle Lake, Ontario, Canada",2,0,2,2,0,2,1987,1980
1987-05-20,"Santa Cruz, Bolivia",16,13,3,14,11,3,1987,1980
1987-05-23,"Near Ruteng, Indonesia",8,6,2,8,6,2,1987,1980
1987-05-25,"Ilaga, Indonesia",30,29,1,7,6,1,1987,1980
1987-06-11,"Khost, Afghanistan",53,48,5,53,48,5,1987,1980
1987-06-18,"Near Montelillo, Peru",46,40,6,46,40,6,1987,1980
1987-06-19,"Berdiansk, USSR",29,24,5,8,6,2,1987,1980
1987-06-21,"Heho, Burma",45,41,4,45,41,4,1987,1980
1987-06-26,"Near Baguio, Philippines",50,46,4,50,46,4,1987,1980
1987-07-01,"Fort Bragg AFB, North Carolina",6,0,6,4,0,4,1987,1980
1987-07-24,"Geneva, Switzerland",163,,,1,,,1987,1980
1987-07-30,"Mexico City, Mexico",12,10,2,5,4,1,1987,1980
1987-08-04,"Calama, Chile",33,30,3,2,2,0,1987,1980
1987-08-16,"Romulus, Michigan",155,149,6,154,148,6,1987,1980
1987-08-31,"Off Ko Phuket, Thailand",83,74,9,83,74,9,1987,1980
1987-09-08,"Carajas, Brazil",9,7,2,9,7,2,1987,1980
1987-09-13,"Kunduz, Afghanistan",15,13,2,15,13,2,1987,1980
1987-09-21,"Luxor, Egypt",5,0,5,5,0,5,1987,1980
1987-10-11,"El Poleo, Colombia",9,7,2,2,0,2,1987,1980
1987-10-11,"Near Pagan, Myanmar",49,45,4,49,45,4,1987,1980
1987-10-15,"Mt. Crezzo, Italy",37,34,3,37,34,3,1987,1980
1987-10-19,"Komsomolsk-on-Amur, Russia",9,2,7,9,2,7,1987,1980
1987-10-20,"Indianapolis, Indiana",11,0,11,10,0,10,1987,1980
1987-11-06,"Ulongue, Malawi",10,8,2,10,8,2,1987,1980
1987-11-15,"Denver, Colorado",82,77,5,28,25,3,1987,1980
1987-11-23,"Homer, Alaska",21,19,2,18,16,2,1987,1980
1987-11-28,"Off Mauritius, Indian Ocean",159,140,19,159,140,19,1987,1980
1987-11-29,Over the Andaman Sea,115,104,11,115,104,11,1987,1980
1987-12-03,"Near Kishwati, Rwanda",14,13,1,14,13,1,1987,1980
1987-12-07,"San Luis Obispo, California",43,38,5,43,38,5,1987,1980
1987-12-08,"Off Lima, Peru",43,37,6,42,37,5,1987,1980
1987-12-13,"Near Iligan, Philippines",15,11,4,15,11,4,1987,1980
1987-12-14,"Off Vila dos Remidos, Brazil",29,23,6,29,23,6,1987,1980
1987-12-21,"Bordeaux, France",16,13,3,16,13,3,1987,1980
1987-12-21,Eugene Island,15,13,2,15,13,2,1987,1980
1987-12-30,Pacific Ocean,17,14,3,17,14,3,1987,1980
1988-01-02,"Izmir, Turkey",16,11,5,16,11,5,1988,1980
1988-01-18,"Mt. Colorado, Bolivia",9,6,3,9,6,3,1988,1980
1988-01-18,"Krosnovodsk, USSR",143,137,6,11,11,0,1988,1980
1988-01-18,"Near Chungking, Sichuan, China",108,98,10,108,98,10,1988,1980
